date,TU,FV,TY,UXY,US,WN
7/12/2019,107.418,117.1875,124.015625,132.34375,144.125,171.90625
7/15/2019,107.4219,117.234375,124.078125,132.53125,144.4375,172.59375
7/16/2019,107.3633,117.078125,123.828125,132.203125,144,171.96875
7/17/2019,107.4141,117.320312,124.265625,132.890625,145.15625,173.78125
7/18/2019,107.5312,117.507812,124.546875,133.125,145.3125,173.90625
7/19/2019,107.4531,117.40625,124.421875,133.03125,145.125,173.5625
7/22/2019,107.4609,117.445312,124.484375,133.09375,145.3125,173.84375
7/23/2019,107.4062,117.328125,124.28125,132.75,144.65625,172.6875
7/24/2019,107.4102,117.351562,124.40625,133.015625,145.1875,173.65625
7/25/2019,107.3438,117.1875,124.1875,132.75,144.71875,172.78125
7/26/2019,107.3164,117.140625,124.140625,132.671875,144.75,172.9375
7/29/2019,107.3516,117.28125,124.359375,132.984375,145.125,173.4375
7/30/2019,107.3516,117.226562,124.265625,132.875,145.0625,173.3125
7/31/2019,107.2695,117.179688,124.359375,133.328125,146.0625,175.3125
8/1/2019,107.5859,118,125.609375,134.90625,148.0625,178.09375
8/2/2019,107.5703,117.984375,125.75,135.3125,148.9375,179.6875
8/5/2019,107.8477,118.648438,126.765625,136.75,151.0625,182.96875
8/6/2019,107.7969,118.585938,126.6875,136.71875,151.375,183.9375
8/7/2019,107.8711,118.789062,127.0625,137.421875,152.59375,186.46875
8/8/2019,107.7812,118.617188,126.8125,137.078125,151.96875,185.21875
8/9/2019,107.7383,118.46875,126.59375,136.8125,151.6875,185.125
8/12/2019,107.8203,118.8125,127.28125,137.9375,153.78125,189.125
8/13/2019,107.6445,118.375,126.75,137.421875,153.34375,188.8125
8/14/2019,107.8008,118.734375,127.421875,138.578125,155.28125,192.53125
8/15/2019,107.9375,119.039062,127.859375,139.21875,156.0625,193.96875
8/16/2019,107.9688,119.09375,127.8125,139.0625,155.90625,193.25
8/19/2019,107.8516,118.851562,127.328125,138.34375,154.59375,190.21875
8/20/2019,107.9023,118.992188,127.671875,138.84375,155.40625,191.65625
8/21/2019,107.8008,118.8125,127.453125,138.53125,155.21875,191.25
8/22/2019,107.7148,118.664062,127.1875,138.09375,154.4375,189.4375
8/23/2019,107.8555,119.0625,127.875,139.078125,155.9375,192.4375
8/26/2019,107.8047,118.960938,127.71875,138.875,155.5,191.8125
8/27/2019,107.8398,119.132812,128.078125,139.46875,156.90625,194.46875
8/28/2019,107.875,119.234375,128.25,139.734375,157.25,195.25
8/29/2019,107.8125,119.03125,127.875,139.140625,156.375,193.75
8/30/2019,107.8594,119.15625,128,139.34375,156.5,194.1875
9/3/2019,107.9414,119.382812,128.375,139.796875,157.03125,194.9375
9/4/2019,108.0039,119.539062,128.546875,139.890625,157.125,194.84375
9/5/2019,107.7656,118.929688,127.5625,138.53125,155.03125,191.28125
9/6/2019,107.7891,118.976562,127.625,138.6875,155.625,192.5
9/9/2019,107.6836,118.679688,127.125,137.828125,154.15625,189.8125
9/10/2019,107.5,118.21875,126.40625,136.78125,152.59375,186.75
9/11/2019,107.4844,118.101562,126.140625,136.4375,152.09375,185.875
9/12/2019,107.3633,117.804688,125.703125,135.8125,151,183.84375
9/13/2019,107.1992,117.304688,124.84375,134.484375,148.8125,180.0625
9/16/2019,107.2969,117.5625,125.3125,135.21875,150.0625,182.3125
9/17/2019,107.3672,117.757812,125.546875,135.578125,150.59375,183.09375
9/18/2019,107.3672,117.8125,125.6875,135.921875,151.3125,184.5
9/19/2019,107.3984,117.890625,125.84375,136.078125,151.6875,185.625
9/20/2019,107.4102,117.898438,125.953125,136.296875,152.0625,185.875
9/23/2019,107.4727,118.109375,126.3125,136.828125,152.8125,187.3125
9/24/2019,107.6367,118.523438,126.96875,137.78125,154.3125,189.5
9/25/2019,107.4766,118.085938,126.21875,136.59375,152.4375,186.21875
9/26/2019,107.5234,118.25,126.53125,137.15625,153.46875,188.28125
9/27/2019,107.5664,118.359375,126.65625,137.28125,153.53125,188.40625
9/30/2019,107.5547,118.3125,126.5625,137.234375,153.5,188.5
10/1/2019,107.6719,118.570312,126.890625,137.609375,153.8125,189.125
10/2/2019,107.793,118.90625,127.375,138.1875,154.4375,189.875
10/3/2019,107.9766,119.335938,127.984375,138.953125,155.53125,191.65625
10/4/2019,107.9492,119.359375,128.15625,139.25,156.1875,192.59375
10/7/2019,107.8164,119.0625,127.78125,138.78125,155.5625,191.5
10/8/2019,107.8984,119.1875,127.9375,138.9375,155.6875,191.65625
10/9/2019,107.793,118.945312,127.53125,138.34375,154.75,190.0625
10/10/2019,107.6719,118.609375,126.953125,137.484375,153.40625,187.6875
10/11/2019,107.4922,118.109375,126.125,136.296875,151.59375,185.21875
10/14/2019,107.5312,118.257812,126.484375,136.8125,152.28125,186.5625
10/15/2019,107.4766,118.015625,126.015625,136.109375,151.15625,184.53125
10/16/2019,107.5508,118.1875,126.25,136.390625,151.46875,184.4375
10/17/2019,107.5273,118.101562,126.15625,136.234375,151.375,184.125
10/18/2019,107.5742,118.203125,126.25,136.3125,151.34375,183.9375
10/21/2019,107.5078,118.007812,125.875,135.796875,150.625,182.71875
10/22/2019,107.5352,118.054688,126.046875,136.109375,151.1875,183.78125
10/23/2019,107.5391,118.09375,126.125,136.21875,151.28125,183.84375
10/24/2019,107.5352,118.078125,126.09375,136.125,151.15625,183.5
10/25/2019,107.4414,117.875,125.78125,135.703125,150.5625,182.3125
10/28/2019,107.3867,117.664062,125.390625,135.0625,149.40625,180.5
10/29/2019,107.3945,117.71875,125.53125,135.28125,149.84375,181.09375
10/30/2019,107.418,117.8125,125.75,135.734375,150.78125,183.03125
10/31/2019,107.6055,118.367188,126.578125,137,152.5625,186.375
11/1/2019,107.5234,118.171875,126.265625,136.515625,151.78125,185.125
11/4/2019,107.4492,117.945312,125.828125,135.8125,150.625,183
11/5/2019,107.375,117.625,125.1875,134.84375,149.0625,180.46875
11/6/2019,107.418,117.820312,125.5625,135.421875,150.09375,182.1875
11/7/2019,107.2891,117.304688,124.640625,134.0625,147.84375,178.53125
11/8/2019,107.3047,117.3125,124.625,133.9375,147.5625,177.8125
11/11/2019,107.2852,117.265625,124.640625,133.96875,147.6875,177.71875
11/12/2019,107.3359,117.382812,124.78125,134.1875,148.125,178.90625
11/13/2019,107.3828,117.585938,125.140625,134.6875,148.78125,180.15625
11/14/2019,107.4492,117.828125,125.59375,135.328125,149.78125,181.9375
11/15/2019,107.418,117.71875,125.390625,135.109375,149.46875,181.5
11/18/2019,107.4492,117.828125,125.578125,135.421875,149.96875,182.03125
11/19/2019,107.4414,117.859375,125.703125,135.6875,150.5,183.34375
11/20/2019,107.4961,118.054688,126.0625,136.28125,151.53125,185.15625
11/21/2019,107.4336,117.890625,125.734375,135.84375,150.875,184.09375
11/22/2019,107.3867,117.8125,125.703125,135.828125,151.03125,184.40625
11/25/2019,107.4062,117.882812,125.78125,135.9375,151.25,185
11/26/2019,107.4297,117.976562,125.953125,136.265625,151.78125,186.03125
11/27/2019,107.332,117.78125,125.671875,135.890625,151.25,185.4375
12/2/2019,107.3359,117.59375,125.109375,134.921875,149.375,182.125
12/3/2019,107.5,118.195312,126.21875,136.578125,152.03125,186.40625
12/4/2019,107.3945,117.820312,125.640625,135.734375,150.6875,184
12/5/2019,107.3867,117.75,125.515625,135.5625,150.28125,183.46875
12/6/2019,107.3008,117.484375,125.0625,134.96875,149.5625,182.15625
12/9/2019,107.293,117.5,125.15625,135.140625,149.90625,182.84375
12/10/2019,107.2422,117.4375,125.125,135.15625,150,183.3125
12/11/2019,107.3164,117.625,125.46875,135.734375,150.875,184.46875
12/12/2019,107.1914,117.164062,124.5625,134.359375,148.65625,180.90625
12/13/2019,107.3086,117.5625,125.21875,135.296875,150.15625,183.28125
12/16/2019,107.2227,117.234375,124.625,134.421875,148.78125,181.25
12/17/2019,107.2383,117.28125,124.65625,134.4375,148.78125,180.90625
12/18/2019,107.2188,117.15625,124.34375,133.984375,147.96875,179.6875
12/19/2019,107.25,117.25,124.5,134.203125,148.21875,180.03125
12/20/2019,107.2305,117.203125,124.421875,134.109375,148.1875,179.96875
12/23/2019,107.1836,117.078125,124.296875,133.875,147.8125,179.53125
12/26/2019,107.2227,117.257812,124.5625,134.265625,148.40625,180.25
12/27/2019,107.2969,117.476562,124.859375,134.640625,148.84375,181.125
12/30/2019,107.3125,117.445312,124.734375,134.359375,148.1875,180.0625
12/31/2019,107.3008,117.335938,124.46875,133.984375,147.53125,178.4375
1/2/2020,107.3086,117.492188,124.828125,134.53125,148.53125,180.25
1/3/2020,107.4141,117.875,125.5625,135.6875,150.1875,183.15625
1/6/2020,107.3828,117.78125,125.453125,135.453125,149.78125,182.0625
1/7/2020,107.3789,117.75,125.34375,135.265625,149.3125,181.25
1/8/2020,107.3047,117.515625,124.953125,134.6875,148.3125,179.46875
1/9/2020,107.3164,117.570312,125.0625,134.875,148.78125,180.40625
1/10/2020,107.3242,117.632812,125.265625,135.28125,149.5625,181.96875
1/13/2020,107.293,117.570312,125.09375,135,149.15625,181.28125
1/14/2020,107.3125,117.671875,125.3125,135.359375,149.84375,182.40625
1/15/2020,107.3359,117.78125,125.53125,135.703125,150.40625,183.46875
1/16/2020,107.3242,117.695312,125.34375,135.46875,150.03125,182.84375
1/17/2020,107.3164,117.648438,125.234375,135.140625,149.1875,181.0625
1/21/2020,107.3945,117.9375,125.78125,135.96875,150.53125,183.25
1/22/2020,107.4062,117.9375,125.734375,135.953125,150.75,183.875
1/23/2020,107.4258,118.039062,125.984375,136.375,151.53125,185.3125
1/24/2020,107.4961,118.296875,126.453125,137.109375,152.5625,187.03125
1/27/2020,107.582,118.609375,127.0625,138.046875,153.96875,189.46875
1/28/2020,107.5312,118.46875,126.8125,137.578125,153.28125,188.125
1/29/2020,107.6094,118.726562,127.203125,138.203125,154.1875,189.65625
1/30/2020,107.6641,118.914062,127.546875,138.703125,154.9375,190.625
1/31/2020,107.7695,119.148438,127.875,139.171875,155.46875,190.90625
2/3/2020,107.7031,119.054688,127.765625,139.15625,155.71875,191.5625
2/4/2020,107.582,118.664062,127.09375,138.109375,154.0625,188.59375
2/5/2020,107.5312,118.476562,126.75,137.5,153.03125,186.96875
2/6/2020,107.5195,118.460938,126.75,137.578125,153.34375,187.75
2/7/2020,107.6133,118.742188,127.25,138.40625,154.53125,190.21875
2/10/2020,107.6562,118.90625,127.546875,138.78125,155.0625,190.9375
2/11/2020,107.582,118.695312,127.171875,138.265625,154.375,189.84375
2/12/2020,107.5312,118.523438,126.890625,137.765625,153.59375,188.40625
2/13/2020,107.5273,118.539062,126.9375,137.875,153.8125,189
2/14/2020,107.5625,118.671875,127.171875,138.265625,154.34375,190.15625
2/18/2020,107.5938,118.773438,127.40625,138.640625,155.09375,191.5
2/19/2020,107.5547,118.679688,127.265625,138.46875,154.90625,191.09375
2/20/2020,107.6133,118.867188,127.609375,139.03125,155.875,192.6875
2/21/2020,107.7031,119.125,128.078125,139.75,156.9375,194.65625
2/24/2020,107.8633,119.609375,128.859375,140.96875,158.71875,197.6875
2/25/2020,107.9766,119.898438,129.3125,141.5625,159.59375,198.9375
2/26/2020,108.0586,120.039062,129.5,141.796875,160,199.09375
2/27/2020,108.125,120.132812,129.609375,141.953125,160.375,199.5625
2/28/2020,108.5195,121.070312,131.015625,143.90625,163.125,203.8125
3/2/2020,108.6133,121.335938,131.40625,144.578125,164,204.5625
3/3/2020,108.7344,121.703125,131.9375,145.328125,164.78125,204.84375
3/4/2020,108.8984,121.960938,132.328125,145.796875,165.09375,204.6875
3/5/2020,109.0039,122.21875,132.828125,146.703125,166.59375,207.40625
3/6/2020,109.2227,122.851562,134.265625,149.671875,172.65625,221.59375
3/9/2020,109.5703,123.648438,135.796875,152.515625,178.59375,230.84375
3/10/2020,109.2812,122.625,133.875,148.8125,172.3125,217.28125
3/11/2020,109.3984,122.625,133.671875,148.4375,173.4375,216.75
3/12/2020,109.4766,122.8125,133.484375,147.75,171.78125,213.75
3/13/2020,109.5078,122.539062,132.578125,146.390625,169.34375,207.78125
3/16/2020,109.4844,123.140625,134.203125,149.203125,173.59375,218.90625
3/17/2020,109.207,122.3125,132.203125,145.578125,166.53125,207.5625
3/18/2020,109.168,121.640625,130.40625,142.453125,160.9375,193.75
3/19/2020,109.4062,122.382812,131.4375,143.96875,165.21875,199.03125
3/20/2020,109.4805,123.085938,132.984375,146.671875,168.71875,207.1875
3/23/2020,109.6055,123.703125,134.484375,148.859375,172.375,217.21875
3/24/2020,109.4531,123.179688,133.6875,148.1875,171.5625,218.25
3/25/2020,109.5195,123.101562,133.640625,147.6875,170.75,216
3/26/2020,109.5508,123.335938,134.015625,148.09375,171.03125,216.625
3/27/2020,109.5391,123.523438,134.578125,149.03125,171.96875,219.375
3/30/2020,109.5664,123.75,135.109375,150.046875,173.5,221.1875
3/31/2020,109.5469,123.710938,134.984375,149.734375,171.9375,217.96875
4/1/2020,109.5273,123.726562,135.25,150.59375,174.0625,221.40625
4/2/2020,109.5547,123.664062,135.1875,150.6875,174.4375,222.375
4/3/2020,109.5703,123.757812,135.4375,151.1875,175.53125,224.625
4/6/2020,109.4688,123.359375,134.6875,149.953125,173.5,221.6875
4/7/2020,109.4258,123.164062,134.203125,149.15625,172.1875,219.65625
4/8/2020,109.4727,123.265625,134.125,148.765625,171.1875,218.09375
4/9/2020,109.5273,123.53125,134.484375,149.234375,171.625,218.96875
4/13/2020,109.5039,123.4375,134.375,149.0625,171.0625,217.375
4/14/2020,109.543,123.53125,134.515625,149,170.625,216.375
4/15/2020,109.5859,123.898438,135.453125,150.578125,173.4375,222.15625
4/16/2020,109.5859,123.867188,135.5,150.96875,174.25,224.84375
4/17/2020,109.5664,123.773438,135.1875,150.3125,172.8125,220.9375
4/20/2020,109.5586,123.820312,135.40625,150.75,173.6875,222.78125
4/21/2020,109.5625,123.90625,135.703125,151.484375,175.25,226.0625
4/22/2020,109.5547,123.75,135.34375,150.8125,173.9375,223.4375
4/23/2020,109.5391,123.726562,135.34375,150.9375,174.4375,223.96875
4/24/2020,109.5469,123.757812,135.40625,151.109375,174.9375,224.8125
4/27/2020,109.5117,123.570312,134.96875,150.265625,173.53125,221.25
4/28/2020,109.5469,123.742188,135.3125,150.890625,174.8125,223.25
4/29/2020,109.5625,123.757812,135.265625,150.671875,174.34375,222.03125
4/30/2020,109.5781,123.835938,135.3125,150.703125,173.875,220.9375
5/1/2020,109.5391,123.710938,135.203125,150.515625,173.625,221.15625
5/4/2020,109.5742,123.773438,135.265625,150.59375,173.65625,220.3125
5/5/2020,109.5586,123.734375,135.15625,150.3125,173.21875,218.75
5/6/2020,109.5742,123.695312,134.828125,149.609375,171.625,215.09375
5/7/2020,109.6758,124.117188,135.578125,150.765625,174.0625,218.96875
5/8/2020,109.6289,123.960938,135.234375,150.046875,172.625,216.28125
5/11/2020,109.5781,123.804688,134.921875,149.4375,171.4375,213.90625
5/12/2020,109.5938,123.921875,135.25,150.140625,172.75,216.59375
5/13/2020,109.6094,124.023438,135.5,150.671875,173.59375,218.53125
5/14/2020,109.6406,124.109375,135.71875,151.078125,174.5625,221.03125
5/15/2020,109.6445,124.078125,135.625,150.8125,173.84375,220.0625
5/18/2020,109.5781,123.742188,134.890625,149.421875,171.09375,214.5
5/19/2020,109.5938,123.90625,135.15625,149.828125,171.5625,215.34375
5/20/2020,109.6211,123.992188,135.375,150.296875,172.5625,216.9375
5/21/2020,109.6211,123.96875,135.375,150.359375,172.6875,216.96875
5/22/2020,109.6211,123.984375,135.46875,150.625,173.21875,218.21875
5/26/2020,109.6016,123.921875,135.25,150.09375,171.90625,215.125
5/27/2020,109.5938,123.976562,135.421875,150.453125,172.40625,215.375
5/28/2020,109.5898,123.921875,135.203125,150.078125,171.5,213.34375
5/29/2020,109.6328,124.164062,135.671875,150.984375,172.96875,215.96875
6/1/2020,109.6211,124.164062,135.578125,150.71875,172.25,214.09375
6/2/2020,109.5938,124.046875,135.421875,150.484375,171.84375,213.3125
6/3/2020,109.5195,123.75,134.765625,149.3125,170,210.59375
6/4/2020,109.5273,123.632812,134.359375,148.5,168.5,207.40625
6/5/2020,109.4727,123.265625,133.625,147.3125,167,205.21875
6/8/2020,109.4531,123.390625,133.859375,147.625,167.375,206.25
6/9/2020,109.5078,123.625,134.296875,148.34375,168.84375,209.125
6/10/2020,109.5703,123.992188,135.03125,149.53125,170.375,211.53125
6/11/2020,109.5664,124.117188,135.609375,150.9375,172.8125,216.46875
6/12/2020,109.5547,124.03125,135.296875,150.296875,171.6875,214.5
6/15/2020,109.5586,124.015625,135.28125,150.28125,171.8125,214.46875
6/16/2020,109.5273,123.90625,135,149.515625,170.21875,211.09375
6/17/2020,109.5352,123.945312,135.15625,149.875,170.71875,211.75
6/18/2020,109.5391,124,135.40625,150.46875,171.9375,214.1875
6/19/2020,109.5508,124.007812,135.328125,150.375,171.8125,213.75
6/22/2020,109.5508,123.976562,135.28125,150.296875,171.78125,214.03125
6/23/2020,109.5469,124.023438,135.3125,150.25,171.46875,213.125
6/24/2020,109.5508,124.054688,135.4375,150.578125,172.34375,214.9375
6/25/2020,109.5703,124.070312,135.484375,150.734375,172.71875,216
6/26/2020,109.6016,124.210938,135.78125,151.25,173.59375,217.875
6/29/2020,109.6211,124.296875,135.890625,151.296875,173.53125,217.125
6/30/2020,109.625,124.273438,135.75,151.0625,173.0625,216.09375
7/1/2020,109.5938,124.132812,135.515625,150.671875,172.625,215.34375
7/2/2020,109.6172,124.25,135.6875,150.875,172.875,215.625
7/6/2020,109.5977,124.171875,135.5625,150.65625,172.5,215.03125
7/7/2020,109.5977,124.21875,135.78125,151.15625,173.53125,217.25
7/8/2020,109.6211,124.25,135.75,151.109375,173.4375,217.21875
7/9/2020,109.6289,124.328125,136.0625,151.78125,174.84375,220.5625
7/10/2020,109.6211,124.226562,135.796875,151.359375,174.34375,219.65625
7/13/2020,109.6055,124.210938,135.78125,151.296875,174.15625,219.375
7/14/2020,109.6172,124.296875,136,151.671875,174.78125,220.875
7/15/2020,109.6211,124.28125,135.921875,151.4375,174.25,219.5625
7/16/2020,109.6289,124.320312,136.03125,151.703125,174.71875,220.84375
7/17/2020,109.6328,124.296875,135.9375,151.484375,174.21875,219.78125
7/20/2020,109.625,124.265625,135.9375,151.578125,174.5,220.3125
7/21/2020,109.6406,124.335938,136.0625,151.78125,174.78125,220.53125
7/22/2020,109.6289,124.328125,136.125,151.953125,175.125,221.53125
7/23/2020,109.625,124.34375,136.171875,152.109375,175.59375,223.25
7/24/2020,109.625,124.328125,136.125,152.015625,175.59375,223.6875
7/27/2020,109.6211,124.273438,136.046875,151.765625,175.1875,223.125
7/28/2020,109.6406,124.390625,136.265625,152.1875,175.9375,224.53125
7/29/2020,109.6641,124.46875,136.296875,152.1875,175.78125,223.59375
7/30/2020,109.6797,124.570312,136.5625,152.75,176.8125,225.6875
7/31/2020,109.7031,124.648438,136.65625,152.84375,176.8125,225.6875
8/3/2020,109.6836,124.59375,136.484375,152.46875,176.09375,223.65625
8/4/2020,109.6914,124.734375,136.890625,153.171875,177.25,226.1875
8/5/2020,109.6797,124.609375,136.640625,152.75,176.59375,225.15625
8/6/2020,109.6797,124.640625,136.71875,152.828125,176.71875,225.96875
8/7/2020,109.6562,124.554688,136.515625,152.453125,176.0625,224.65625
